Report_ID	GUID	CPF_ID	Filer_CPF_ID	Report_Type_ID	Report_Type_Description	Is_Amendment	Amendment_To_Report_ID	Filing_Date	Reporting_Period	Report_Year	Start_Date	End_Date	Start_Balance	Receipts_Total	Subtotal	Expenditures_Total	End_Balance	Inkinds_Total	Receipts_Unitemized_Total	Receipts_Itemized_Total	Expenditures_Unitemized_Total	Expenditures_Itemized_Total	Inkinds_Unitemized_Total	Inkinds_Itemized_Total	Liabilities_Itemized_Total	Savings_Total	Out_Of_Pocket_Itemized_Total	Out_Of_Pocket_Unitemized_Total	Deposit_Sequence	Reimbursee	Payments_Made	Interest	Account_Name	Check_Number	OCPF_Candidate_First_Name	OCPF_Candidate_Last_Name	OCPF_Full_Name	OCPF_Depository_Bank_Name	OCPF_District_Code	OCPF_Office	OCPF_District	OCPF_Comm_Name	Payment_Date	In_Transit_Adjustment	Vendor_Name	
109666	"193b1231-7729-48e4-b00a-f9caaf052b3f"	10176	10176	60	"Deposit Report"	False		3/25/2010	"3/25/10"	2010		3/25/2010	0.0000	1200.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1200.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000580"	""			""	""	"William F."	"Galvin"	"William F. Galvin"	""	1112	"Constitutional"	"Secretary of State"	"Galvin Committee"			""	
109668	"0e13e6b3-7251-4f5f-aa92-9da9a1bd224d"	14482	14482	80	"Credit Card Report"	False		3/25/2010	"2/8/10 - 3/7/10"	2010	2/8/2010	3/7/2010	0.0000	0.0000	0.0000	241.9900	0.0000	0.0000	0.0000	0.0000	0.0000	241.9900	0.0000	0.0000	0.0000	0.0000			""	""	241.9900	0.0000	"MacyVisa"	""	"C. Samuel"	"Sutter"	"C. Samuel Sutter"	""	603	"District Attorney"	"Bristol District - Bristol County"	"Sutter Committee"			""	
109669	"88804707-746a-4b7d-b826-d7a0dd46fea1"	12216	12216	60	"Deposit Report"	False		3/25/2010	"3/25/10"	2010		3/25/2010	0.0000	125.0000	0.0000	0.0000	0.0000	0.0000	25.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000485"	""			""	""	"Frank G."	"Cousins Jr."	"Frank G. Cousins Jr."	""	505	"Sheriff"	"Essex County"	"Cousins Jr. Committee"			""	
109670	"5cfaf7a5-29d7-414e-a8f8-b4d64a2d48d7"	12216	12216	60	"Deposit Report"	False		3/25/2010	"3/25/10"	2010		3/25/2010	0.0000	775.0000	0.0000	0.0000	0.0000	0.0000	575.0000	200.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000486"	""			""	""	"Frank G."	"Cousins Jr."	"Frank G. Cousins Jr."	""	505	"Sheriff"	"Essex County"	"Cousins Jr. Committee"			""	
109671	"b53b0b9a-6e92-4d62-b380-24730ba2e80d"	12216	12216	60	"Deposit Report"	False		3/25/2010	"3/25/10"	2010		3/25/2010	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	425.0000	75.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000487"	""			""	""	"Frank G."	"Cousins Jr."	"Frank G. Cousins Jr."	""	505	"Sheriff"	"Essex County"	"Cousins Jr. Committee"			""	
109672	"056f370c-fbde-4460-8433-c48da1c0a1f7"	12216	12216	60	"Deposit Report"	False		3/25/2010	"3/25/10"	2010		3/25/2010	0.0000	675.0000	0.0000	0.0000	0.0000	0.0000	500.0000	175.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000488"	""			""	""	"Frank G."	"Cousins Jr."	"Frank G. Cousins Jr."	""	505	"Sheriff"	"Essex County"	"Cousins Jr. Committee"			""	
109673	"994e1dd5-7cac-4200-8eba-294d13bd7783"	12216	12216	60	"Deposit Report"	False		3/25/2010	"3/25/10"	2010		3/25/2010	0.0000	75.0000	0.0000	0.0000	0.0000	0.0000	75.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000489"	""			""	""	"Frank G."	"Cousins Jr."	"Frank G. Cousins Jr."	""	505	"Sheriff"	"Essex County"	"Cousins Jr. Committee"			""	
109674	"69245032-255e-4e9e-a8a3-2f9e3d861213"	12216	12216	60	"Deposit Report"	False		3/25/2010	"3/25/10"	2010		3/25/2010	0.0000	1025.0000	0.0000	0.0000	0.0000	0.0000	450.0000	575.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000490"	""			""	""	"Frank G."	"Cousins Jr."	"Frank G. Cousins Jr."	""	505	"Sheriff"	"Essex County"	"Cousins Jr. Committee"			""	
109675	"d6771b80-60ca-4067-89ca-9f3e223c3cb8"	12216	12216	60	"Deposit Report"	False		3/25/2010	"3/25/10"	2010		3/25/2010	0.0000	3000.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3000.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000491"	""			""	""	"Frank G."	"Cousins Jr."	"Frank G. Cousins Jr."	""	505	"Sheriff"	"Essex County"	"Cousins Jr. Committee"			""	
109676	"eaafb793-c945-42cd-a4ef-23d2ab39e667"	14207	14207	60	"Deposit Report"	False		3/26/2010	"3/26/10"	2010		3/26/2010	0.0000	200.0000	0.0000	0.0000	0.0000	0.0000	100.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000096"	""			""	""	"David F."	"Capeless"	"David F. Capeless"	""	602	"District Attorney"	"Berkshire District - Berkshire County"	"Capeless Committee"			""	
109678	"4e211edc-de36-4d21-81dc-f403049deb16"	13609	13609	60	"Deposit Report"	False		3/26/2010	"3/25/10"	2010		3/25/2010	0.0000	1954.8000	0.0000	0.0000	0.0000	0.0000	0.0000	1954.8000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000375"	""			""	""	"Steven"	"Grossman"	"Steven Grossman"	""	1113	"Constitutional"	"Treasurer of Commonwealth"	"Grossman Committee"			""	
109679	"261206a0-e66d-4c1b-a48f-7b9912763a6b"	13609	13609	60	"Deposit Report"	False		3/26/2010	"3/26/10"	2010		3/26/2010	0.0000	830.4000	0.0000	0.0000	0.0000	0.0000	0.0000	830.4000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000376"	""			""	""	"Steven"	"Grossman"	"Steven Grossman"	""	1113	"Constitutional"	"Treasurer of Commonwealth"	"Grossman Committee"			""	
109681	"bcfc1e6c-2c02-4d7b-acad-8f87db6f8ea2"	13245	13245	60	"Deposit Report"	False		3/26/2010	"3/24/10"	2010		3/24/2010	0.0000	50.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000066"	""			""	""	"James"	"Cummings"	"James Cummings"	""	501	"Sheriff"	"Barnstable County"	"Cummings Committee"			""	
109682	"4f9698a2-0bd1-4bbc-8967-3db41964829c"	15058	15058	60	"Deposit Report"	False		3/26/2010	"3/26/10"	2010		3/26/2010	0.0000	4430.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4430.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000002"	""			""	""	"John "	"Tobin"	"John  Tobin"	""	921	"Boston"	"District"	"Tobin Committee"			""	
109684	"092c7866-cd6a-4692-8888-e113f7c14234"	14475	14475	60	"Deposit Report"	True	109156	3/26/2010	"3/15/10"	2010		3/15/2010	0.0000	4000.0000	4000.0000				0.0000	4000.0000	0.0000		0.0000						"2000004"	""			""	""	"Earle "	"Stroll"	"Earle  Stroll"	"Bank of America"	1114	"Constitutional"	"Auditor"	"Stroll Committee"			""	
109685	"c7dfa8e0-2f40-472c-a091-441c821a06ea"	13189	13189	80	"Credit Card Report"	False		3/26/2010	"2/1/10 - 2/28/10"	2010	2/1/2010	2/28/2010	1335.7500	0.0000	0.0000	4800.9400	-199.0600	0.0000	0.0000	0.0000	206.1600	4594.7800	0.0000	0.0000	0.0000	0.0000			""	""	6335.7500	0.0000	"Amex"	""	"Timothy P."	"Murray"	"Timothy P. Murray"	""	1110	"Constitutional"	"Lieutenant Governor"	"Murray Committee"			""	
109686	"d1e0f8bf-0c62-4314-97d8-4a7e0c707cac"	14376	14376	60	"Deposit Report"	False		3/26/2010	"3/26/10"	2010		3/26/2010	0.0000	1025.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1025.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2002107"	""			""	""	"Deval L."	"Patrick"	"Deval L. Patrick"	""	1109	"Constitutional"	"Governor"	"Patrick Committee"			""	
109687	"cc42d224-8348-4eea-a53d-63ff234ae304"	14935	14935	60	"Deposit Report"	False		3/26/2010	"3/26/10"	2010		3/26/2010	0.0000	2132.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2132.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000066"	""			""	""	"Michael A."	"Cahillane"	"Michael A. Cahillane"	""	606	"District Attorney"	"Northwestern District - Franklin County, Hampshire County"	"Cahillane Committee"			""	
109688	"4a43f74f-f1ca-49e0-89ed-bc83875d092d"	13189	13189	60	"Deposit Report"	False		3/26/2010	"3/26/10"	2010		3/26/2010	0.0000	8020.0000	0.0000	0.0000	0.0000	0.0000	495.0000	7525.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2001196"	""			""	""	"Timothy P."	"Murray"	"Timothy P. Murray"	""	1110	"Constitutional"	"Lieutenant Governor"	"Murray Committee"			""	
109689	"c861474e-023a-4c11-ab9d-32ebf9a35fac"	14381	14381	60	"Deposit Report"	False		3/26/2010	"3/26/10"	2010		3/26/2010	0.0000	150.0000	0.0000	0.0000	0.0000	0.0000	50.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000147"	""			""	""	"James J."	"Ferrera"	"James J. Ferrera"	""	940	"City Wide"	"Springfield"	"Ferrera Committee"			""	
109691	"a9b449fb-fc62-4cea-8599-f39956ee8e1e"	15073	15073	60	"Deposit Report"	False		3/26/2010	"3/25/10"	2010		3/25/2010	0.0000	12649.0000	0.0000	0.0000	0.0000	0.0000	200.0000	12449.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000007"	""			""	""	"Mike"	"Ross"	"Mike Ross"	""	921	"Boston"	"District"	"Ross Committee"			""	
109692	"aa07142e-b058-404d-a8b7-4ef32842cd80"	14960	14960	60	"Deposit Report"	False		3/26/2010	"2/24/10"	2010		2/24/2010	0.0000	336.8700	336.8700				0.0000	336.8700	0.0000		0.0000						"2000019"	""			""	""	"Benjamin"	"Opara"	"Benjamin Opara"	"Bank of America"	930	"City Wide"	"Lowell"	"Opara Committee"			""	
109693	"e5e5c86b-2988-4a87-aae0-4b51cd8c0993"	14955	14955	60	"Deposit Report"	False		3/26/2010	"3/26/10"	2010		3/26/2010	0.0000	45799.0000	0.0000	0.0000	0.0000	0.0000	1103.9000	44695.1000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000141"	""			""	""	"Charles D."	"Baker"	"Charles D. Baker"	""	1109	"Constitutional"	"Governor"	"Baker Committee"			""	
109694	"1d4b8e13-88ea-4c8a-ae35-d37bed17be2c"	14960	14960	90	"Reimbursement Report"	False		3/26/2010	"3/26/10"	2010		3/26/2010	0.0000			497.1000			0.0000		0.0000	497.1000	0.0000						""	"Benjamin Opara"			""	"1019"	"Benjamin"	"Opara"	"Benjamin Opara"	"Bank of America"	930	"City Wide"	"Lowell"	"Opara Committee"			""	
109695	"acea4f5f-903e-437d-85d3-2217ee92054d"	14960	14960	90	"Reimbursement Report"	False		3/26/2010	"3/26/10"	2010		3/26/2010	0.0000			566.8400			0.0000		0.0000	566.8400	0.0000						""	"Benjamin Opara"			""	"1020"	"Benjamin"	"Opara"	"Benjamin Opara"	"Bank of America"	930	"City Wide"	"Lowell"	"Opara Committee"			""	
109696	"580df064-30c4-4464-92c9-26ea9f713318"	10419	10419	60	"Deposit Report"	False		3/26/2010	"3/26/10"	2010		3/26/2010	0.0000	5100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000039"	""			""	""	"Richard R."	"Tisei"	"Richard R. Tisei"	""	1110	"Constitutional"	"Lieutenant Governor"	"Tisei Committee"			""	
109697	"943c1198-ed31-4fbe-99b1-7f8cdcbc7392"	14960	14960	90	"Reimbursement Report"	False		3/26/2010	"3/26/10"	2010		3/26/2010	0.0000			183.2900			0.0000		0.0000	183.2900	0.0000						""	"Benjamin Opara"			""	"1021"	"Benjamin"	"Opara"	"Benjamin Opara"	"Bank of America"	930	"City Wide"	"Lowell"	"Opara Committee"			""	
109698	"1e8674e5-85d2-4d66-8e66-ae5726fde65a"	14960	14960	90	"Reimbursement Report"	False		3/26/2010	"3/26/10"	2010		3/26/2010	0.0000			103.1500			0.0000		0.0000	103.1500	0.0000						""	"Benjamin Opara"			""	"1022"	"Benjamin"	"Opara"	"Benjamin Opara"	"Bank of America"	930	"City Wide"	"Lowell"	"Opara Committee"			""	
109701	"b247ce83-a367-4612-bdc3-d0ad029619dc"	14939	14939	60	"Deposit Report"	False		3/27/2010	"3/18/10"	2010		3/18/2010	0.0000	40.0000	40.0000				0.0000	40.0000	0.0000		0.0000						"2000017"	""			""	""	"Hassan A."	"Smith"	"Hassan A. Smith"	"Sovereign Bank New England"	513	"Sheriff"	"Suffolk County"	"Smith Committee"			""	
109702	"b27eee41-a46a-45cb-89a3-282fd14836ff"	15088	15088	60	"Deposit Report"	False		3/27/2010	"3/26/10"	2010		3/26/2010	0.0000	1050.0000	1050.0000				0.0000	1050.0000	0.0000		0.0000						"2000002"	""			""	""	"James"	"Henderson"	"James Henderson"	"Citizens Bank"	1112	"Constitutional"	"Secretary of State"	"Henderson Committee"			""	
109703	"d4768fda-556f-467b-80df-427b7b7eed8a"	13623	13623	60	"Deposit Report"	False		3/28/2010	"3/24/10"	2010		3/24/2010	0.0000	581.8000	0.0000	0.0000	0.0000	0.0000	-18.2000	600.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000073"	""			""	""	"Kamal"	"Jain"	"Kamal Jain"	""	1114	"Constitutional"	"Auditor"	"Jain Committee"			""	
109704	"16b35177-13ec-4b90-a735-3d12082747fe"	13623	13623	60	"Deposit Report"	False		3/28/2010	"3/25/10"	2010		3/25/2010	0.0000	485.2000	0.0000	0.0000	0.0000	0.0000	-14.8000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000074"	""			""	""	"Kamal"	"Jain"	"Kamal Jain"	""	1114	"Constitutional"	"Auditor"	"Jain Committee"			""	
109705	"94be7dd4-6357-468a-8750-19bc1b7c375b"	13816	13816	60	"Deposit Report"	False		3/28/2010	"3/28/10"	2010		3/28/2010	0.0000	925.0000	0.0000	0.0000	0.0000	0.0000	0.0000	925.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000017"	""			""	""	"Christopher J."	"Donelan"	"Christopher J. Donelan"	""	506	"Sheriff"	"Franklin County"	"Donelan Committee"			""	
109707	"0a6f0ed8-1c25-4714-b7f1-517bb9f481fd"	13785	13785	60	"Deposit Report"	False		3/28/2010	"3/12/10"	2010		3/12/2010	0.0000	100.0000	100.0000				0.0000	100.0000	0.0000		0.0000						"2000058"	""			""	""	"Jose F."	"Tosado"	"Jose F. Tosado"	"Sovereign Bank New England"	940	"City Wide"	"Springfield"	"Tosado Committee"			""	
109708	"794fa884-afa5-4ea0-b5e4-9c739c4cda0e"	13785	13785	60	"Deposit Report"	False		3/28/2010	"2/8/10"	2010		2/8/2010	0.0000	500.0000	500.0000				0.0000	500.0000	0.0000		0.0000						"2000056"	""			""	""	"Jose F."	"Tosado"	"Jose F. Tosado"	"Sovereign Bank New England"	940	"City Wide"	"Springfield"	"Tosado Committee"			""	
109711	"6a98eaa5-b3a3-4fdf-bf38-7e5bede3dc6d"	13644	13644	60	"Deposit Report"	False		3/28/2010	"3/28/10"	2010		3/28/2010	0.0000	2525.0000	2525.0000				0.0000	2525.0000	0.0000		0.0000						"2000008"	""			""	""	"Paul J.P."	"Loscocco"	"Paul J.P. Loscocco"	"TD Banknorth NA"	1110	"Constitutional"	"Lieutenant Governor"	"Loscocco Committee"			""	
109712	"78eec827-0cd4-44e8-ab0b-baa9e59934c8"	12892	12892	90	"Reimbursement Report"	False		3/28/2010	"2/11/10"	2010		2/11/2010	0.0000	0.0000	0.0000	194.0000	0.0000	0.0000	0.0000	0.0000	0.0000	194.0000	0.0000	0.0000	0.0000	0.0000			""	"Pearce, Michael"			""	""	"Michael F."	"Flaherty Jr."	"Michael F. Flaherty Jr."	""	920	"City Wide"	"Boston"	"Flaherty Jr. Committee"			""	
109713	"1e46f9c9-0c28-44de-bfea-3793e218ef87"	14935	14935	60	"Deposit Report"	False		3/28/2010	"3/28/10"	2010		3/28/2010	0.0000	1460.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1460.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000067"	""			""	""	"Michael A."	"Cahillane"	"Michael A. Cahillane"	""	606	"District Attorney"	"Northwestern District - Franklin County, Hampshire County"	"Cahillane Committee"			""	
109714	"0893a1bb-a832-4161-8746-e777b187ab3a"	14935	14935	60	"Deposit Report"	False		3/28/2010	"3/28/10"	2010		3/28/2010	0.0000	1900.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1900.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000068"	""			""	""	"Michael A."	"Cahillane"	"Michael A. Cahillane"	""	606	"District Attorney"	"Northwestern District - Franklin County, Hampshire County"	"Cahillane Committee"			""	
109716	"732a9f91-6668-40e3-834b-34c33e6fbc7a"	13681	13681	60	"Deposit Report"	False		3/28/2010	"3/26/10"	2010		3/26/2010	0.0000	325.0000	325.0000				0.0000	325.0000	0.0000		0.0000						"2000003"	""			""	""	"Rob"	"Consalvo"	"Rob Consalvo"	"Hyde Park Savings Bank"	921	"Boston"	"District"	"Consalvo Committee"			""	
109717	"b0c1f9cb-6cda-40c3-affd-867c40312e41"	14188	14188	60	"Deposit Report"	False		3/28/2010	"3/26/10"	2010		3/26/2010	0.0000	2400.0000	2400.0000				500.0000	1900.0000	0.0000		0.0000						"2000083"	""			""	""	"Joseph"	"McDonald"	"Joseph McDonald"	"Citizens Bank"	512	"Sheriff"	"Plymouth County"	"McDonald Joseph Committee"			""	
109718	"a0e1563f-bc10-48e2-bfed-41ef5688afa9"	11431	11431	80	"Credit Card Report"	False		3/28/2010	"1/27/10 - 2/25/10"	2010	1/27/2010	2/25/2010	0.0000	0.0000	0.0000	255.8500	0.0000	0.0000	0.0000	0.0000	255.8500	0.0000	0.0000	0.0000	0.0000	0.0000			""	""	255.8500	0.0000	"PlatPlus"	""	"Brian"	"Lees"	"Brian Lees"	""	1007	"Clerk of Courts"	"Hampden County"	"Lees Committee"			""	
109720	"cbafda05-5cb9-42c3-92bd-9f3680414e45"	14935	14935	60	"Deposit Report"	False		3/29/2010	"3/29/10"	2010		3/29/2010	0.0000	90.0000	0.0000	0.0000	0.0000	0.0000	0.0000	90.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000069"	""			""	""	"Michael A."	"Cahillane"	"Michael A. Cahillane"	""	606	"District Attorney"	"Northwestern District - Franklin County, Hampshire County"	"Cahillane Committee"			""	
109723	"147b01b3-33d2-4eb2-b263-5a1a22119192"	13189	13189	60	"Deposit Report"	False		3/29/2010	"3/17/10"	2010		3/17/2010	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2001186"	""			""	""	"Timothy P."	"Murray"	"Timothy P. Murray"	""	1110	"Constitutional"	"Lieutenant Governor"	"Murray Committee"			""	
109724	"84854dd0-a7e8-4a78-8ee3-dcbdee5535bf"	13189	13189	60	"Deposit Report"	False		3/29/2010	"3/17/10"	2010		3/17/2010	0.0000	1000.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1000.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2001187"	""			""	""	"Timothy P."	"Murray"	"Timothy P. Murray"	""	1110	"Constitutional"	"Lieutenant Governor"	"Murray Committee"			""	
109725	"fe233b99-85df-4bbe-840b-8f5987f1fd78"	13189	13189	60	"Deposit Report"	False		3/29/2010	"3/18/10"	2010		3/18/2010	0.0000	250.0000	0.0000	0.0000	0.0000	0.0000	0.0000	250.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2001188"	""			""	""	"Timothy P."	"Murray"	"Timothy P. Murray"	""	1110	"Constitutional"	"Lieutenant Governor"	"Murray Committee"			""	
109726	"d00b46ad-16b5-42aa-838c-a302b578bae8"	13189	13189	60	"Deposit Report"	False		3/29/2010	"3/22/10"	2010		3/22/2010	0.0000	550.0000	0.0000	0.0000	0.0000	0.0000	50.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2001192"	""			""	""	"Timothy P."	"Murray"	"Timothy P. Murray"	""	1110	"Constitutional"	"Lieutenant Governor"	"Murray Committee"			""	
109727	"66df111b-6e81-4741-b035-5c11bd301eee"	13189	13189	60	"Deposit Report"	False		3/29/2010	"3/23/10"	2010		3/23/2010	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2001193"	""			""	""	"Timothy P."	"Murray"	"Timothy P. Murray"	""	1110	"Constitutional"	"Lieutenant Governor"	"Murray Committee"			""	
109728	"d5421da0-9744-4a5f-8562-ef7092461a4d"	13189	13189	60	"Deposit Report"	False		3/29/2010	"3/24/10"	2010		3/24/2010	0.0000	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2001194"	""			""	""	"Timothy P."	"Murray"	"Timothy P. Murray"	""	1110	"Constitutional"	"Lieutenant Governor"	"Murray Committee"			""	
109729	"68130c80-27b4-4bae-83a7-fb7ed45226aa"	13189	13189	60	"Deposit Report"	False		3/29/2010	"3/19/10"	2010		3/19/2010	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2001189"	""			""	""	"Timothy P."	"Murray"	"Timothy P. Murray"	""	1110	"Constitutional"	"Lieutenant Governor"	"Murray Committee"			""	
109730	"aec6c32c-5a51-438f-b4e2-39a42cafba7e"	13189	13189	60	"Deposit Report"	False		3/29/2010	"3/22/10"	2010		3/22/2010	0.0000	485.4000	0.0000	0.0000	0.0000	0.0000	0.0000	485.4000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2001191"	""			""	""	"Timothy P."	"Murray"	"Timothy P. Murray"	""	1110	"Constitutional"	"Lieutenant Governor"	"Murray Committee"			""	
109731	"f9597b29-e9e2-41e9-898b-9f746c708c00"	13189	13189	60	"Deposit Report"	False		3/29/2010	"3/24/10"	2010		3/24/2010	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2001195"	""			""	""	"Timothy P."	"Murray"	"Timothy P. Murray"	""	1110	"Constitutional"	"Lieutenant Governor"	"Murray Committee"			""	
109732	"65139842-cde5-4da4-b953-b3223c48ffb2"	14376	14376	60	"Deposit Report"	True	109683	3/29/2010	"3/26/10"	2010		3/26/2010	0.0000	5300.0000	5300.0000	0.0000	0.0000	0.0000	0.0000	5300.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2002109"	""			""	""	"Deval L."	"Patrick"	"Deval L. Patrick"	"Citizens Bank"	1109	"Constitutional"	"Governor"	"Patrick Committee"			""	
109736	"3cfa8af7-135c-4589-9823-1789e28f1c35"	13014	13014	60	"Deposit Report"	True	109735	3/29/2010	"3/26/10"	2010		3/26/2010	0.0000	902.5000	902.5000	0.0000	0.0000	0.0000	50.0000	852.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000807"	""			""	""	"Timothy"	"Cahill"	"Timothy Cahill"	"Bank of America"	1109	"Constitutional"	"Governor"	"Cahill Committee"			""	
109740	"2283e5cc-9df7-4aee-83ed-e886038726ad"	14376	14376	60	"Deposit Report"	False		3/29/2010	"3/26/10"	2010		3/26/2010	0.0000	1000.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1000.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2002108"	""			""	""	"Deval L."	"Patrick"	"Deval L. Patrick"	""	1109	"Constitutional"	"Governor"	"Patrick Committee"			""	
109741	"2b98a532-7385-46b8-8c0f-2a7205dd9456"	13256	13256	60	"Deposit Report"	True	109677	3/29/2010	"3/26/10"	2010		3/26/2010	0.0000	3150.0000	3150.0000				0.0000	3150.0000	0.0000		0.0000						"2000013"	""			""	""	"Karyn E."	"Polito"	"Karyn E. Polito"	"Central One Federal Credit Union"	1113	"Constitutional"	"Treasurer of Commonwealth"	"Polito Committee"			""	
109747	"b9b32cad-ee86-43ae-9d04-0c7ac499e4f9"	14376	14376	60	"Deposit Report"	False		3/29/2010	"3/29/10"	2010		3/29/2010	0.0000	7035.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7035.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2002113"	""			""	""	"Deval L."	"Patrick"	"Deval L. Patrick"	""	1109	"Constitutional"	"Governor"	"Patrick Committee"			""	
109748	"b6de44af-a45d-4313-8077-933bb86f5dba"	15052	15052	60	"Deposit Report"	False		3/29/2010	"3/26/10"	2010		3/26/2010	0.0000	920.0000	920.0000				920.0000	0.0000	0.0000		0.0000						"2000013"	""			""	""	"Mark G."	"Mastroianni"	"Mark G. Mastroianni"	"United Cooperative Bank"	607	"District Attorney"	"Hampden District - Hampden County"	"Mastroianni Committee"			""	
109750	"ef7a934d-6bc0-4fee-858d-ce285c73f51f"	13609	13609	60	"Deposit Report"	False		3/29/2010	"3/29/10"	2010		3/29/2010	0.0000	194.0700	0.0000	0.0000	0.0000	0.0000	0.0000	194.0700	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000377"	""			""	""	"Steven"	"Grossman"	"Steven Grossman"	""	1113	"Constitutional"	"Treasurer of Commonwealth"	"Grossman Committee"			""	
109751	"1f313a10-1175-493a-a477-4574ec315490"	13609	13609	60	"Deposit Report"	False		3/29/2010	"3/29/10"	2010		3/29/2010	0.0000	1099.3500	0.0000	0.0000	0.0000	0.0000	0.0000	1099.3500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000378"	""			""	""	"Steven"	"Grossman"	"Steven Grossman"	""	1113	"Constitutional"	"Treasurer of Commonwealth"	"Grossman Committee"			""	
109753	"de26d237-dea2-495f-b51e-94cd2b12d3c4"	13609	13609	60	"Deposit Report"	False		3/29/2010	"3/29/10"	2010		3/29/2010	0.0000	977.4000	0.0000	0.0000	0.0000	0.0000	0.0000	977.4000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			"2000379"	""			""	""	"Steven"	"Grossman"	"Steven Grossman"	""	1113	"Constitutional"	"Treasurer of Commonwealth"	"Grossman Committee"			""	
109754	"77e9c88e-dbd9-4b80-a2bf-09f74549d01a"	15052	15052	60	"Deposit Report"	False		3/29/2010	"3/26/10"	2010		3/26/2010	0.0000	500.0000	500.0000				0.0000	500.0000	0.0000		0.0000						"2000014"	""			""	""	"Mark G."	"Mastroianni"	"Mark G. Mastroianni"	"United Cooperative Bank"	607	"District Attorney"	"Hampden District - Hampden County"	"Mastroianni Committee"			""	
